CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;DateDebutOperationPrelBio;CdSupport;LbSupport;DtProdResultatBiologique;HeureResultat;CdParametreResultatBiologique;LbLongParametre;ResIndiceResultatBiologique;CdUniteMesure;SymUniteMesure;CdRqIndiceResultatBiologique;MnemoRqAna;CdMethEval;RefOperationPrelBio;CdProducteur;NomProducteur;CdAccredRsIndiceResultatBiologique;MnAccredRsIndiceResultatBiologique
3112430;LA MARNE A MAISONS-ALFORT 2;005;2007-06-20;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.322573;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1772eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM5.0_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2007-06-20;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);1.077987;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1772eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM5.0_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2008-06-25;4;Poissons;2021-08-30;;7036;Indice Poisson Rivière (IPR);8.280118;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2008-06-25;4;Poissons;2021-08-30;;7644;Score de la métrique nombre total d’espèces (NTE);3.136118;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2008-06-25;4;Poissons;2021-08-30;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);2.107674;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2008-06-25;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);1.054479;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2008-06-25;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);0.146404;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2008-06-25;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.078384;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2008-06-25;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.102873;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2008-06-25;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);1.654186;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2009-06-24;4;Poissons;2021-08-30;;7036;Indice Poisson Rivière (IPR);33.058443;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2023eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.1_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2009-06-24;4;Poissons;2021-08-30;;7644;Score de la métrique nombre total d’espèces (NTE);10.499817;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2023eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.1_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2009-06-24;4;Poissons;2021-08-30;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);4.988749;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2023eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.1_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2009-06-24;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);7.147103;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2023eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.1_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2009-06-24;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);1.136103;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2023eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.1_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2009-06-24;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.000954;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2023eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.1_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2009-06-24;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.003342;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2023eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.1_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2009-06-24;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);9.282375;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2023eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.1_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2010-07-01;4;Poissons;2021-08-30;;7036;Indice Poisson Rivière (IPR);18.705844;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2121eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2010-07-01;4;Poissons;2021-08-30;;7644;Score de la métrique nombre total d’espèces (NTE);10.290900;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2121eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2010-07-01;4;Poissons;2021-08-30;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);2.110386;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2121eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2010-07-01;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);3.208715;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2121eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2010-07-01;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);0.188440;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2121eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2010-07-01;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.043071;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2121eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2010-07-01;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.073626;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2121eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2010-07-01;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);2.790706;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2121eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2011-06-08;4;Poissons;2021-08-30;;7036;Indice Poisson Rivière (IPR);24.549645;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2265eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2011-06-08;4;Poissons;2021-08-30;;7644;Score de la métrique nombre total d’espèces (NTE);10.290900;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2265eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2011-06-08;4;Poissons;2021-08-30;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);4.912350;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2265eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2011-06-08;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);7.049297;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2265eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2011-06-08;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);0.412366;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2265eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2011-06-08;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.226651;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2265eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2011-06-08;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.301335;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2265eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112430;LA MARNE A MAISONS-ALFORT 2;005;2011-06-08;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);1.356745;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe2265eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2010-08-04;13;Macroinvertébrés aquatiques;;;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;13;32;‰ vs SMOW;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7460;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2010-08-04;13;Macroinvertébrés aquatiques;;;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;32;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7460;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2010-08-04;13;Macroinvertébrés aquatiques;;;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;5;32;‰ vs SMOW;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7460;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2011-07-11;13;Macroinvertébrés aquatiques;;;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;14;32;‰ vs SMOW;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7461;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2011-07-11;13;Macroinvertébrés aquatiques;;;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;34;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7461;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2011-07-11;13;Macroinvertébrés aquatiques;;;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;5;32;‰ vs SMOW;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7461;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2012-08-08;13;Macroinvertébrés aquatiques;;;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;14;32;‰ vs SMOW;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7462;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2012-08-08;13;Macroinvertébrés aquatiques;;;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;34;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7462;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2012-08-08;13;Macroinvertébrés aquatiques;;;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;5;32;‰ vs SMOW;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7462;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2013-08-01;13;Macroinvertébrés aquatiques;;;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;13;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7463;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2013-08-01;13;Macroinvertébrés aquatiques;;;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;30;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7463;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2013-08-01;13;Macroinvertébrés aquatiques;;;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;5;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7463;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2014-07-15;13;Macroinvertébrés aquatiques;;;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;9;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7464;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2014-07-15;13;Macroinvertébrés aquatiques;;;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;26;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7464;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2014-07-15;13;Macroinvertébrés aquatiques;;;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;2;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180354-HB-7464;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2015-06-17;13;Macroinvertébrés aquatiques;;;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;12;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180355-HB-7465;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2015-06-17;13;Macroinvertébrés aquatiques;;;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;25;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180355-HB-7465;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2015-06-17;13;Macroinvertébrés aquatiques;;;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;5;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180130180355-HB-7465;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2016-08-11;13;Macroinvertébrés aquatiques;;;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;8;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180228165834-HB-20175;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2016-08-11;13;Macroinvertébrés aquatiques;;;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;24;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20180228165834-HB-20175;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2016-08-11;13;Macroinvertébrés aquatiques;;;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;2;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180228165834-HB-20175;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;2017-08-16;13;Macroinvertébrés aquatiques;;;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;14;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20190205185848-HB-30584;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
